url,favs_lognorm
https://habrahabr.ru/post/314080/,0.4247346493196236
https://habrahabr.ru/company/plesk/blog/313732/,-1.076980356220091
https://habrahabr.ru/company/etagi/blog/314000/,0.6610284221111005
https://habrahabr.ru/company/knopka/blog/314030/,0.5169183566246445
https://geektimes.ru/company/audiomania/blog/282058/,1.146592770603149
https://habrahabr.ru/company/pechkin/blog/314066/,0.26813000879329996
https://habrahabr.ru/company/first/blog/314106/,0.5386119175864417
https://habrahabr.ru/company/vasexperts/blog/313558/,0.24025819879433985
https://habrahabr.ru/post/314108/,1.660135783689985
https://habrahabr.ru/company/cbs/blog/313830/,0.24531841275379312
https://habrahabr.ru/company/jugru/blog/313908/,0.2230576839921476
https://habrahabr.ru/post/314110/,0.36004920624046877
https://habrahabr.ru/company/pt/blog/314112/,0.015755460943382482
https://habrahabr.ru/company/solarsecurity/blog/312056/,0.07098043054341246
https://habrahabr.ru/post/314114/,0.7949482606936829
https://habrahabr.ru/post/314118/,1.3187751552778424
https://habrahabr.ru/post/314122/,0.5182298662451414
https://geektimes.ru/company/dadget/blog/281786/,0.12939302276359863
https://habrahabr.ru/company/kickidler/blog/314042/,-0.4450035191752864
https://habrahabr.ru/company/it-grad/blog/312042/,-0.11157637905696191
https://habrahabr.ru/company/1cloud/blog/314022/,-0.2470989087213173
https://habrahabr.ru/post/314126/,-0.6546837130467402
https://habrahabr.ru/post/313966/,0.44353373930376405
https://habrahabr.ru/company/piter/blog/314120/,0.4575528962703019
https://geektimes.ru/post/282094/,0.1464034532559887
https://habrahabr.ru/company/regionsoft/blog/314130/,-0.3394183821627659
https://habrahabr.ru/company/ru_mts/blog/314134/,0.36760965100235543
https://habrahabr.ru/post/314028/,0.6540659222855518
https://habrahabr.ru/post/314136/,-0.15127923655985542
https://habrahabr.ru/post/313904/,0.29349651138801175
https://habrahabr.ru/post/314140/,0.5862279178105818
https://habrahabr.ru/company/acronis/blog/309688/,-0.00147822776286885
https://geektimes.ru/post/282096/,-0.4087560762728437
https://habrahabr.ru/post/314142/,0.05907630499021371
https://habrahabr.ru/company/ivideon/blog/314138/,0.19145092710977787
https://geektimes.ru/post/282104/,0.33316103765028954
https://geektimes.ru/post/282102/,-0.29690088425984745
https://geektimes.ru/post/282016/,-0.06677499201089085
https://geektimes.ru/company/piter/blog/282106/,0.32405602369736225
https://habrahabr.ru/post/314150/,0.2805752971739186
https://habrahabr.ru/company/mailru/blog/313880/,1.2680002322441688
https://geektimes.ru/company/comfortway/blog/282108/,-0.09572633672694453
https://habrahabr.ru/company/erlyvideo/blog/314146/,-0.18378019404811283
https://geektimes.ru/company/atlasbiomed/blog/282110/,0.3026224666076997
https://habrahabr.ru/company/npl/blog/314160/,0.08362965277285636
https://habrahabr.ru/company/edison/blog/314094/,-0.2251914987477986
https://geektimes.ru/post/282112/,-0.5166956670464955
https://habrahabr.ru/company/ruvds/blog/314166/,0.43094449226582415
https://geektimes.ru/company/gearbest/blog/282114/,0.05815224176411645
https://habrahabr.ru/post/314172/,0.8719421231901299
https://geektimes.ru/post/282116/,0.47281678005146605
https://geektimes.ru/company/intel/blog/282026/,0.1935301485498155
https://habrahabr.ru/post/313776/,1.773438347582925
https://habrahabr.ru/post/314174/,0.23928399009719928
https://geektimes.ru/post/282118/,1.1074747437007457
https://geektimes.ru/post/282122/,0.5830684485497184
https://habrahabr.ru/company/FastVPS/blog/314178/,-0.480017236924316
https://habrahabr.ru/post/314180/,0.5575180153795993
https://geektimes.ru/post/282446/,0.43478363599997993
https://habrahabr.ru/post/314184/,1.0109204078242924
https://habrahabr.ru/post/313954/,-0.6473011344277648
https://habrahabr.ru/post/314186/,0.7896696264622656
https://geektimes.ru/post/282124/,-0.4298670848670878
https://habrahabr.ru/post/314190/,-1.1565770881687565
https://geektimes.ru/company/madrobots/blog/282126/,0.5817532904980232
https://habrahabr.ru/post/314188/,-0.03619128839407386
https://geektimes.ru/post/282128/,0.5226703307226357
https://habrahabr.ru/post/314194/,0.47411142932992334
https://geektimes.ru/post/282132/,-1.0037172538858332
https://habrahabr.ru/post/314208/,0.31204910635921723
https://habrahabr.ru/post/312352/,0.015631955077092585
https://habrahabr.ru/post/314202/,0.1259200383236427
https://habrahabr.ru/post/314210/,1.168912771708884
https://geektimes.ru/post/282130/,0.5225680623385021
https://habrahabr.ru/company/centosadmin/blog/314212/,0.030740410744629118
https://habrahabr.ru/post/314116/,0.13140849958657652
https://geektimes.ru/post/282120/,0.3962360439627195
https://habrahabr.ru/post/313392/,0.9522585412930091
https://habrahabr.ru/company/pt/blog/314216/,-0.11242879102806891
https://habrahabr.ru/company/skbkontur/blog/314144/,0.5119586772137524
https://habrahabr.ru/company/nixsolutions/blog/314196/,-0.3414789420108456
https://geektimes.ru/post/282056/,-0.25459608294566743
https://habrahabr.ru/company/yandex/blog/314222/,0.6846844493234454
https://habrahabr.ru/company/pvs-studio/blog/314226/,0.04511557522843614
https://habrahabr.ru/post/314232/,0.7698002100935202
